,GID_1_41,year,grp_usd
39331,TUR.44_1,1994,731821971.771072
39332,TUR.44_1,1995,958016206.769508
39333,TUR.44_1,1996,1201434763.1928298
39334,TUR.44_1,1997,1176598411.9366682
39335,TUR.44_1,1998,1587573676.1317441
39336,TUR.44_1,1999,1343180675.755419
39337,TUR.44_1,2000,1212456014.549442
39338,TUR.44_1,2001,849868882.535313
39339,TUR.44_1,2004,1608057310.865734
39340,TUR.44_1,2005,1917942435.7626998
39341,TUR.44_1,2006,1838504382.275592
39342,TUR.44_1,2007,2339066342.17256
39343,TUR.44_1,2008,2594213688.66858
39344,TUR.44_1,2009,2171162930.9566174
39345,TUR.44_1,2010,2232347263.894073
39346,TUR.44_1,2011,2383699081.92878
39347,TUR.44_1,2012,2693221502.93424
39348,TUR.44_1,2013,3050443572.0066
39349,TUR.44_1,2014,2777961076.38208
39350,TUR.44_1,2015,2480527887.84
39351,TUR.44_1,2016,2435462264.923116
39352,TUR.44_1,2017,2341286570.193615
39353,TUR.44_1,2018,1982227987.898766
39354,TUR.44_1,2019,1948068905.57564
39355,TUR.45_1,1975,782566552.946136
39356,TUR.45_1,1976,1043024735.00301
39357,TUR.45_1,1977,886180266.502814
39358,TUR.45_1,1978,909370202.0633801
39359,TUR.45_1,1979,1081746932.386554
39360,TUR.45_1,1980,561041199.91425
39361,TUR.45_1,1981,569797372.36084
39362,TUR.45_1,1982,462939771.42138
39363,TUR.45_1,1983,440849214.87122
39364,TUR.45_1,1984,382507038.82148397
39365,TUR.45_1,1985,422229182.00077796
39366,TUR.45_1,1986,451223229.13591003
39367,TUR.45_1,1987,280342275.4089336
39368,TUR.45_1,1988,269292090.7280934
39369,TUR.45_1,1989,284279437.26143163
39370,TUR.45_1,1990,470075075.267852
39371,TUR.45_1,1991,443698452.36825
39372,TUR.45_1,1992,410938254.92574
39373,TUR.45_1,1993,631367614.0601059
39374,TUR.45_1,1994,428319778.61868
39375,TUR.45_1,1995,547450506.3342559
39376,TUR.45_1,1996,545412107.62132
39377,TUR.45_1,1997,494323512.14593804
39378,TUR.45_1,1998,807894353.581926
39379,TUR.45_1,1999,765878475.871912
39380,TUR.45_1,2000,703732565.677344
39381,TUR.45_1,2001,531417985.84387
39382,TUR.45_1,2004,1007056408.3658961
39383,TUR.45_1,2005,1166325808.74002
39384,TUR.45_1,2006,1254704217.9319901
39385,TUR.45_1,2007,1462130703.490002
39386,TUR.45_1,2008,1582797363.7290099
39387,TUR.45_1,2009,1366452075.629928
39388,TUR.45_1,2010,1774465636.2819748
39389,TUR.45_1,2011,1819885572.43064
39390,TUR.45_1,2012,1947607201.9331331
39391,TUR.45_1,2013,1981746077.9791799
39392,TUR.45_1,2014,1707783961.9822152
39393,TUR.45_1,2015,1653270822.96
39394,TUR.45_1,2016,1698370232.3192701
39395,TUR.45_1,2017,1580365429.682718
39396,TUR.45_1,2018,1286126072.3532722
39397,TUR.45_1,2019,1237818109.0934
39398,TUR.46_1,1975,1247280876.13831
39399,TUR.46_1,1976,1300146866.78789
39400,TUR.46_1,1977,1449637052.59088
39401,TUR.46_1,1978,1547998695.39875
39402,TUR.46_1,1979,1909890188.6001902
39403,TUR.46_1,1980,1284793393.5589452
39404,TUR.46_1,1981,1227435684.79532
39405,TUR.46_1,1982,989452224.1171299
39406,TUR.46_1,1983,807530690.42665
39407,TUR.46_1,1984,742643806.577905
39408,TUR.46_1,1985,796850496.80306
39409,TUR.46_1,1986,853825241.9077101
39410,TUR.46_1,1987,693698948.49244
39411,TUR.46_1,1988,666948610.38905
39412,TUR.46_1,1989,797441770.69216
39413,TUR.46_1,1990,1052069197.50089
39414,TUR.46_1,1991,1047379195.40491
39415,TUR.46_1,1992,1158709578.076365
39416,TUR.46_1,1993,1267373623.9413
39417,TUR.46_1,1994,825667111.6025101
39418,TUR.46_1,1995,1103079195.63201
39419,TUR.46_1,1996,1233966644.0919402
39420,TUR.46_1,1997,1346634757.42084
39421,TUR.46_1,1998,1997837809.0098999
39422,TUR.46_1,1999,1777698519.67806
39423,TUR.46_1,2000,1676322099.76176
39424,TUR.46_1,2001,1203551236.62896
39425,TUR.46_1,2004,2061727127.75832
39426,TUR.46_1,2005,2383723347.838008
39427,TUR.46_1,2006,2468352149.66018
39428,TUR.46_1,2007,2977899497.6842856
39429,TUR.46_1,2008,3326748420.894579
39430,TUR.46_1,2009,2816962189.529608
39431,TUR.46_1,2010,3349000233.4435916
39432,TUR.46_1,2011,3436662693.219286
39433,TUR.46_1,2012,3445697167.311881
39434,TUR.46_1,2013,3492235741.29204
39435,TUR.46_1,2014,3391149886.830423
39436,TUR.46_1,2015,2968948730.88
39437,TUR.46_1,2016,2982066925.353414
39438,TUR.46_1,2017,2846361337.100203
39439,TUR.46_1,2018,2484197691.4002237
39440,TUR.46_1,2019,2425481289.604568
39441,TUR.47_1,1975,2245644981.619984
39442,TUR.47_1,1976,2438544292.188045
39443,TUR.47_1,1977,2538844093.943586
39444,TUR.47_1,1978,2653351883.770795
39445,TUR.47_1,1979,3520578517.9255676
39446,TUR.47_1,1980,2137690111.1191142
39447,TUR.47_1,1981,2087268904.788186
39448,TUR.47_1,1982,1881671099.976423
39449,TUR.47_1,1983,1641726044.904556
39450,TUR.47_1,1984,1514425163.6012533
39451,TUR.47_1,1985,1694836247.7696002
39452,TUR.47_1,1986,1886711029.68542
39453,TUR.47_1,1987,1733136503.198464
39454,TUR.47_1,1988,1767003992.331237
39455,TUR.47_1,1989,1913450937.771352
39456,TUR.47_1,1990,2670597273.420597
39457,TUR.47_1,1991,2746988488.01808
39458,TUR.47_1,1992,2809864678.2871346
39459,TUR.47_1,1993,3101511047.4508576
39460,TUR.47_1,1994,2185831900.5369477
39461,TUR.47_1,1995,2853831217.674256
39462,TUR.47_1,1996,2927468241.454757
39463,TUR.47_1,1997,3261466109.032104
39464,TUR.47_1,1998,4730742128.872113
39465,TUR.47_1,1999,4509737700.79228
39466,TUR.47_1,2000,4570985504.035485
39467,TUR.47_1,2001,3544157717.3711762
39468,TUR.47_1,2004,7665621092.002
39469,TUR.47_1,2005,9389230422.056486
39470,TUR.47_1,2006,10001777171.83804
39471,TUR.47_1,2007,11946715716.768
39472,TUR.47_1,2008,13195148347.689001
39473,TUR.47_1,2009,10604512970.042837
39474,TUR.47_1,2010,12516813712.7123
39475,TUR.47_1,2011,13163122328.02795
39476,TUR.47_1,2012,13573494546.68925
39477,TUR.47_1,2013,14505223145.648521
39478,TUR.47_1,2014,13956715738.961988
39479,TUR.47_1,2015,12527286910.0
39480,TUR.47_1,2016,12613802837.41956
39481,TUR.47_1,2017,12111372470.255886
39482,TUR.47_1,2018,10444466369.31177
39483,TUR.47_1,2019,10145465138.21741
39484,TUR.48_1,1996,448864121.63457
39485,TUR.48_1,1997,395202108.902315
39486,TUR.48_1,1998,547198413.263425
39487,TUR.48_1,1999,474877386.81463504
39488,TUR.48_1,2000,521953381.83594996
39489,TUR.48_1,2001,399529321.16251004
39490,TUR.48_1,2004,404087564.987337
39491,TUR.48_1,2005,534302758.089248
39492,TUR.48_1,2006,526728088.26283306
39493,TUR.48_1,2007,628985667.2010211
39494,TUR.48_1,2008,633028416.8421329
39495,TUR.48_1,2009,595539474.26928
39496,TUR.48_1,2010,763374042.696738
39497,TUR.48_1,2011,705555637.299072
39498,TUR.48_1,2012,731544879.0793201
39499,TUR.48_1,2013,882490257.7660279
39500,TUR.48_1,2014,800061031.196178
39501,TUR.48_1,2015,851416718.5600001
39502,TUR.48_1,2016,812515759.5492641
39503,TUR.48_1,2017,771350430.2695639
39504,TUR.48_1,2018,687448514.005656
39505,TUR.48_1,2019,680613224.19896
39506,TUR.52_1,1975,5768944934.8008995
39507,TUR.52_1,1976,6855028127.88912
39508,TUR.52_1,1977,7606080108.17473
39509,TUR.52_1,1978,8027230903.29764
39510,TUR.52_1,1979,10340906782.63203
39511,TUR.52_1,1980,8162713345.35425
39512,TUR.52_1,1981,9050789658.46536
39513,TUR.52_1,1982,6537450456.629645
39514,TUR.52_1,1983,8074893050.097711
39515,TUR.52_1,1984,6856017957.998244
39516,TUR.52_1,1985,7674355408.391099
39517,TUR.52_1,1986,8645083800.01606
39518,TUR.52_1,1987,7467921739.342081
39519,TUR.52_1,1988,7633451533.926189
39520,TUR.52_1,1989,8520793367.11841
39521,TUR.52_1,1990,11071639852.2246
39522,TUR.52_1,1991,11084532109.7133
39523,TUR.52_1,1992,11797720412.62809
39524,TUR.52_1,1993,13066168147.02484
39525,TUR.52_1,1994,9625535570.289015
39526,TUR.52_1,1995,12261660519.48485
39527,TUR.52_1,1996,11932427152.77338
39528,TUR.52_1,1997,13198762704.708778
39529,TUR.52_1,1998,16961184583.53984
39530,TUR.52_1,1999,14556744480.952099
39531,TUR.52_1,2000,18036470857.220848
39532,TUR.52_1,2001,14669099523.90509
39533,TUR.52_1,2004,16000731908.862839
39534,TUR.52_1,2005,19955751302.2203
39535,TUR.52_1,2006,22299638937.27556
39536,TUR.52_1,2007,27218008760.568993
39537,TUR.52_1,2008,30710216003.92365
39538,TUR.52_1,2009,24053151471.94608
39539,TUR.52_1,2010,28081286372.70708
39540,TUR.52_1,2011,31651137861.3397
39541,TUR.52_1,2012,31879204001.2173
39542,TUR.52_1,2013,34921613727.90901
39543,TUR.52_1,2014,33658834204.84007
39544,TUR.52_1,2015,30884323452.0
39545,TUR.52_1,2016,30382734611.91608
39546,TUR.52_1,2017,31326342365.902348
39547,TUR.52_1,2018,29209769418.834877
39548,TUR.52_1,2019,25719743403.67145
39549,TUR.53_1,1975,6072472997.392375
39550,TUR.53_1,1976,6891172661.636481
39551,TUR.53_1,1977,7186506851.967141
39552,TUR.53_1,1978,7411891106.679766
39553,TUR.53_1,1979,9670993657.91559
39554,TUR.53_1,1980,6620139807.650265
39555,TUR.53_1,1981,5976986295.095517
39556,TUR.53_1,1982,5068602951.698607
39557,TUR.53_1,1983,4600449859.536749
39558,TUR.53_1,1984,4469933596.122254
39559,TUR.53_1,1985,4265287791.054885
39560,TUR.53_1,1986,4615028119.177509
39561,TUR.53_1,1987,4334178658.46264
39562,TUR.53_1,1988,4467323301.036866
39563,TUR.53_1,1989,4718732939.979111
39564,TUR.53_1,1990,6432535658.58013
39565,TUR.53_1,1991,6271245193.294218
39566,TUR.53_1,1992,6115144220.171496
39567,TUR.53_1,1993,6524974714.2473955
39568,TUR.53_1,1994,4461149725.476561
39569,TUR.53_1,1995,5635563262.698325
39570,TUR.53_1,1996,5988593048.575791
39571,TUR.53_1,1997,6434021001.631239
39572,TUR.53_1,1998,9294868386.737612
39573,TUR.53_1,1999,8430779082.000065
39574,TUR.53_1,2000,8151601490.11965
39575,TUR.53_1,2001,5529094014.048968
39576,TUR.53_1,2004,9965016087.794859
39577,TUR.53_1,2005,11885863130.266525
39578,TUR.53_1,2006,12561489883.16516
39579,TUR.53_1,2007,15030009814.962366
39580,TUR.53_1,2008,16697673613.377697
39581,TUR.53_1,2009,14419738830.185999
39582,TUR.53_1,2010,16869048329.090826
39583,TUR.53_1,2011,18302940011.89684
39584,TUR.53_1,2012,19191441229.702896
39585,TUR.53_1,2013,20538612280.013905
39586,TUR.53_1,2014,20211547771.765533
39587,TUR.53_1,2015,18295118088.0
39588,TUR.53_1,2016,18176964043.470192
39589,TUR.53_1,2017,17515339119.840775
39590,TUR.53_1,2018,15457312469.508444
39591,TUR.53_1,2019,14889086372.262764
39592,TUR.54_1,1975,2497932383.329132
39593,TUR.54_1,1976,2668229004.91056
39594,TUR.54_1,1977,2775298334.06664
39595,TUR.54_1,1978,2518426117.569182
39596,TUR.54_1,1979,4374650304.419592
39597,TUR.54_1,1980,2790681671.661228
39598,TUR.54_1,1981,2550749693.90976
39599,TUR.54_1,1982,2247566061.385174
39600,TUR.54_1,1983,1843748364.0842278
39601,TUR.54_1,1984,1803578794.00928
39602,TUR.54_1,1985,1977901131.822264
39603,TUR.54_1,1986,2112197306.49345
39604,TUR.54_1,1987,1761851492.458472
39605,TUR.54_1,1988,1597111796.1676219
39606,TUR.54_1,1989,1775668416.436512
39607,TUR.54_1,1990,2053063347.0337539
39608,TUR.54_1,1991,2118730418.71856
39609,TUR.54_1,1992,2256462878.949396
39610,TUR.54_1,1993,2398449402.44308
39611,TUR.54_1,1994,1777686060.054954
39612,TUR.54_1,1995,2167292049.71034
39613,TUR.54_1,1996,2462069102.735
39614,TUR.54_1,1997,1979623514.1283522
39615,TUR.54_1,1998,2651470106.204034
39616,TUR.54_1,1999,2325100640.157456
39617,TUR.54_1,2000,2496630028.614036
39618,TUR.54_1,2001,1938970937.56308
39619,TUR.54_1,2004,3074106998.950641
39620,TUR.54_1,2005,3764011382.7098503
39621,TUR.54_1,2006,3923093720.7023277
39622,TUR.54_1,2007,4774114245.117714
39623,TUR.54_1,2008,5521690032.988978
39624,TUR.54_1,2009,4489518814.786734
39625,TUR.54_1,2010,5318087023.97553
39626,TUR.54_1,2011,5450358830.036397
39627,TUR.54_1,2012,5432837783.651177
39628,TUR.54_1,2013,5610754429.068176
39629,TUR.54_1,2014,5490261135.78763
39630,TUR.54_1,2015,4793657081.28
39631,TUR.54_1,2016,4771144303.235154
39632,TUR.54_1,2017,4687754963.097074
39633,TUR.54_1,2018,4122806117.987008
39634,TUR.54_1,2019,3970367254.98805
39635,TUR.50_1,1975,1490159827.1709468
39636,TUR.50_1,1976,1679396490.124941
39637,TUR.50_1,1977,1783049638.009153
39638,TUR.50_1,1978,1772854160.4486198
39639,TUR.50_1,1979,2048683405.591032
39640,TUR.50_1,1980,1375141034.937397
39641,TUR.50_1,1981,1360090320.960827
39642,TUR.50_1,1982,1215700064.277336
39643,TUR.50_1,1983,1136948751.146271
39644,TUR.50_1,1984,1064316804.7943671
39645,TUR.50_1,1985,1242272243.21136
39646,TUR.50_1,1986,1449017804.675988
39647,TUR.50_1,1987,1203430543.71205
39648,TUR.50_1,1988,1228397863.215609
39649,TUR.50_1,1989,1780912620.600764
39650,TUR.50_1,1990,2425604518.024793
39651,TUR.50_1,1991,2131543926.3402271
39652,TUR.50_1,1992,2194465007.189905
39653,TUR.50_1,1993,2063591822.787638
39654,TUR.50_1,1994,1550019396.978426
39655,TUR.50_1,1995,1945882388.526159
39656,TUR.50_1,1996,2054914003.5653858
39657,TUR.50_1,1997,2063253894.761472
39658,TUR.50_1,1998,2844354452.329157
39659,TUR.50_1,1999,2564056496.858945
39660,TUR.50_1,2000,2732834479.490829
39661,TUR.50_1,2001,2189739326.241623
39662,TUR.50_1,2004,2769513182.1020555
39663,TUR.50_1,2005,3324769474.43208
39664,TUR.50_1,2006,3432573182.24184
39665,TUR.50_1,2007,4107092230.96176
39666,TUR.50_1,2008,4592387581.27916
39667,TUR.50_1,2009,3841649205.0891
39668,TUR.50_1,2010,4357505383.1706
39669,TUR.50_1,2011,4391756798.79992
39670,TUR.50_1,2012,4450337677.19916
39671,TUR.50_1,2013,4526466561.54933
39672,TUR.50_1,2014,4455742490.31726
39673,TUR.50_1,2015,4064840732.48
39674,TUR.50_1,2016,4073038601.5178103
39675,TUR.50_1,2017,3791604983.5181603
39676,TUR.50_1,2018,3467872817.793384
39677,TUR.50_1,2019,3381673923.580224
39678,TUR.49_1,1990,1388208864.1407
39679,TUR.49_1,1991,1228696463.72928
39680,TUR.49_1,1992,1254669473.98602
39681,TUR.49_1,1993,1495941192.909775
39682,TUR.49_1,1994,1124625552.97215
39683,TUR.49_1,1995,1513178091.1953752
39684,TUR.49_1,1996,1722600624.56177
39685,TUR.49_1,1997,1428231221.8996398
39686,TUR.49_1,1998,1721015714.63073
39687,TUR.49_1,1999,2052875456.52543
39688,TUR.49_1,2000,1886912660.68395
39689,TUR.49_1,2001,1456430521.40379
39690,TUR.49_1,2004,1420843383.721254
39691,TUR.49_1,2005,1795710126.319775
39692,TUR.49_1,2006,1922361186.7645519
39693,TUR.49_1,2007,2226628563.069232
39694,TUR.49_1,2008,2551565882.701296
39695,TUR.49_1,2009,2107472330.944923
39696,TUR.49_1,2010,2480181310.844597
39697,TUR.49_1,2011,2713765616.571654
39698,TUR.49_1,2012,2661410618.903347
39699,TUR.49_1,2013,2797401844.5912
39700,TUR.49_1,2014,2529605548.251807
39701,TUR.49_1,2015,2429301650.4
39702,TUR.49_1,2016,2387002811.387594
39703,TUR.49_1,2017,2526582542.5312767
39704,TUR.49_1,2018,2173823633.775535
39705,TUR.49_1,2019,1834069126.9519079
39706,TUR.51_1,1975,906804829.488006
39707,TUR.51_1,1976,952893213.788264
39708,TUR.51_1,1977,1028105362.012805
39709,TUR.51_1,1978,1061116128.425574
39710,TUR.51_1,1979,1182587973.2133548
39711,TUR.51_1,1980,834921322.325725
39712,TUR.51_1,1981,797944479.056073
39713,TUR.51_1,1982,659583187.22305
39714,TUR.51_1,1983,678858317.655707
39715,TUR.51_1,1984,626737215.7438561
39716,TUR.51_1,1985,549367908.044489
39717,TUR.51_1,1986,647946325.32956
39718,TUR.51_1,1987,493952979.00015
39719,TUR.51_1,1988,489573870.806212
39720,TUR.51_1,1989,516669847.36144596
39721,TUR.51_1,1990,701701388.179785
39722,TUR.51_1,1991,660500411.997972
39723,TUR.51_1,1992,651006603.134815
39724,TUR.51_1,1993,712874378.341422
39725,TUR.51_1,1994,475187880.69812995
39726,TUR.51_1,1995,621795553.1896399
39727,TUR.51_1,1996,709609576.729659
39728,TUR.51_1,1997,732902004.839935
39729,TUR.51_1,1998,1016042128.422064
39730,TUR.51_1,1999,943119273.6463621
39731,TUR.51_1,2000,864317025.820526
39732,TUR.51_1,2001,645288317.638256
39733,TUR.51_1,2004,1081591645.363245
39734,TUR.51_1,2005,1336008685.42768
39735,TUR.51_1,2006,1292179225.18512
39736,TUR.51_1,2007,1543312104.337293
39737,TUR.51_1,2008,1683684323.236989
39738,TUR.51_1,2009,1489608014.327676
39739,TUR.51_1,2010,1872137611.2087998
39740,TUR.51_1,2011,1925246031.790449
39741,TUR.51_1,2012,1937382697.37012
39742,TUR.51_1,2013,1978728753.8787518
39743,TUR.51_1,2014,1845152148.252166
39744,TUR.51_1,2015,1664901095.36
39745,TUR.51_1,2016,1757977152.540916
39746,TUR.51_1,2017,1680601347.850422
39747,TUR.51_1,2018,1433690120.093098
39748,TUR.51_1,2019,1343254436.14148
39749,TUR.55_1,1975,1716024459.379157
39750,TUR.55_1,1976,1745977999.155096
39751,TUR.55_1,1977,1993426773.82902
39752,TUR.55_1,1978,2043437632.629816
39753,TUR.55_1,1979,2031997564.639836
39754,TUR.55_1,1980,1636857376.506705
39755,TUR.55_1,1981,1620743395.2706091
39756,TUR.55_1,1982,1151721856.0274699
39757,TUR.55_1,1983,1334485220.572966
39758,TUR.55_1,1984,1316495732.6873999
39759,TUR.55_1,1985,1538784812.2354028
39760,TUR.55_1,1986,1701959548.2424078
39761,TUR.55_1,1987,1365561754.224585
39762,TUR.55_1,1988,1310872559.124049
39763,TUR.55_1,1989,1463076221.4988322
39764,TUR.55_1,1990,1949594393.9878209
39765,TUR.55_1,1991,2023527205.604902
39766,TUR.55_1,1992,2080707705.51855
39767,TUR.55_1,1993,2163767897.1720977
39768,TUR.55_1,1994,1603691997.5412822
39769,TUR.55_1,1995,1954945020.9729989
39770,TUR.55_1,1996,2029905526.371838
39771,TUR.55_1,1997,1904853508.4809651
39772,TUR.55_1,1998,2608214102.55556
39773,TUR.55_1,1999,2291192034.6872177
39774,TUR.55_1,2000,2502839969.126319
39775,TUR.55_1,2001,1862122869.35409
39776,TUR.55_1,2004,2921550686.636688
39777,TUR.55_1,2005,3818945487.676266
39778,TUR.55_1,2006,3639814977.382786
39779,TUR.55_1,2007,4356182848.263056
39780,TUR.55_1,2008,4810122316.688318
39781,TUR.55_1,2009,4147669503.76818
39782,TUR.55_1,2010,4918170234.011309
39783,TUR.55_1,2011,5345679164.20809
39784,TUR.55_1,2012,5431786515.7521
39785,TUR.55_1,2013,5735744372.7654705
39786,TUR.55_1,2014,5412093697.530618
39787,TUR.55_1,2015,5042634566.320001
39788,TUR.55_1,2016,4900897495.566288
39789,TUR.55_1,2017,4695618534.38881
39790,TUR.55_1,2018,4076822633.3359437
39791,TUR.55_1,2019,3986557558.3280506
39792,TUR.56_1,1975,6053603804.852516
39793,TUR.56_1,1976,6660205286.882334
39794,TUR.56_1,1977,6813917553.460212
39795,TUR.56_1,1978,7030698325.301217
39796,TUR.56_1,1979,7876819874.625562
39797,TUR.56_1,1980,5638400131.76873
39798,TUR.56_1,1981,5063005375.213311
39799,TUR.56_1,1982,4571262511.08007
39800,TUR.56_1,1983,4019892401.8794003
39801,TUR.56_1,1984,3997202624.029289
39802,TUR.56_1,1985,4249685479.159024
39803,TUR.56_1,1986,4737650960.024346
39804,TUR.56_1,1987,4555709135.642918
39805,TUR.56_1,1988,4364067323.35813
39806,TUR.56_1,1989,5044498227.949752
39807,TUR.56_1,1990,6702372608.778899
39808,TUR.56_1,1991,6090179041.131227
39809,TUR.56_1,1992,6602859351.956738
39810,TUR.56_1,1993,6874712827.158512
39811,TUR.56_1,1994,4567623235.274422
39812,TUR.56_1,1995,5673518916.773747
39813,TUR.56_1,1996,6295016101.118821
39814,TUR.56_1,1997,6266012586.544448
39815,TUR.56_1,1998,9409907598.582546
39816,TUR.56_1,1999,7816218109.995102
39817,TUR.56_1,2000,8196252331.044198
39818,TUR.56_1,2001,5964918317.668236
39819,TUR.56_1,2004,8483615663.792553
39820,TUR.56_1,2005,10865753037.401276
39821,TUR.56_1,2006,11457352623.496582
39822,TUR.56_1,2007,12957147644.822975
39823,TUR.56_1,2008,14886939557.8365
39824,TUR.56_1,2009,11876283006.905449
39825,TUR.56_1,2010,14327035571.62359
39826,TUR.56_1,2011,14853650480.592659
39827,TUR.56_1,2012,15192994283.61458
39828,TUR.56_1,2013,15676930521.182838
39829,TUR.56_1,2014,15068821927.34952
39830,TUR.56_1,2015,13829808734.560001
39831,TUR.56_1,2016,14076339575.82132
39832,TUR.56_1,2017,13553659690.83816
39833,TUR.56_1,2018,12383976047.627855
39834,TUR.56_1,2019,11648511028.039293
39835,TUR.57_1,1975,1517679734.833504
39836,TUR.57_1,1976,1695777457.838704
39837,TUR.57_1,1977,1685814304.532292
39838,TUR.57_1,1978,1565144630.7045882
39839,TUR.57_1,1979,1956692199.20096
39840,TUR.57_1,1980,1346967805.36603
39841,TUR.57_1,1981,1272469917.188848
39842,TUR.57_1,1982,1117971732.7591581
39843,TUR.57_1,1983,873867523.997584
39844,TUR.57_1,1984,755650999.4247199
39845,TUR.57_1,1985,929320026.197988
39846,TUR.57_1,1986,1009009703.666018
39847,TUR.57_1,1987,967496140.597672
39848,TUR.57_1,1988,816539359.686274
39849,TUR.57_1,1989,815952342.9546
39850,TUR.57_1,1990,1177552636.460162
39851,TUR.57_1,1991,1332071509.691264
39852,TUR.57_1,1992,1396648683.295658
39853,TUR.57_1,1993,1540762109.6296601
39854,TUR.57_1,1994,1090040590.0415099
39855,TUR.57_1,1995,1313560733.774072
39856,TUR.57_1,1996,1408566689.641016
39857,TUR.57_1,1997,1380206278.472852
39858,TUR.57_1,1998,2063843200.2379959
39859,TUR.57_1,1999,1540055424.21032
39860,TUR.57_1,2000,1581222424.241476
39861,TUR.57_1,2001,1320847782.094336
39862,TUR.57_1,2004,2104011682.81098
39863,TUR.57_1,2005,2493962538.444976
39864,TUR.57_1,2006,2698947708.36376
39865,TUR.57_1,2007,3217536594.939904
39866,TUR.57_1,2008,3487082781.352416
39867,TUR.57_1,2009,3041088721.016276
39868,TUR.57_1,2010,4079111959.33688
39869,TUR.57_1,2011,4466360937.704336
39870,TUR.57_1,2012,4599119298.45522
39871,TUR.57_1,2013,5066731564.86942
39872,TUR.57_1,2014,4911851278.54558
39873,TUR.57_1,2015,4443771906.4800005
39874,TUR.57_1,2016,4331381129.025271
39875,TUR.57_1,2017,4474126532.9418745
39876,TUR.57_1,2018,4041535569.361056
39877,TUR.57_1,2019,3949761642.9733677
39878,TUR.58_1,1975,
39879,TUR.58_1,1976,
39880,TUR.58_1,1977,
39881,TUR.58_1,1978,
39882,TUR.58_1,1979,
39883,TUR.58_1,1980,
39884,TUR.58_1,1981,
39885,TUR.58_1,1982,
39886,TUR.58_1,1983,
39887,TUR.58_1,1984,
39888,TUR.58_1,1985,
39889,TUR.58_1,1986,
39890,TUR.58_1,1987,
39891,TUR.58_1,1988,
39892,TUR.58_1,1989,
39893,TUR.58_1,1990,
39894,TUR.58_1,1991,
39895,TUR.58_1,1992,
39896,TUR.58_1,1993,
39897,TUR.58_1,1994,
39898,TUR.58_1,1995,
39899,TUR.58_1,1996,
39900,TUR.58_1,1997,
39901,TUR.58_1,1998,
39902,TUR.58_1,1999,
39903,TUR.58_1,2000,
39904,TUR.58_1,2001,
39905,TUR.58_1,2004,9643401372.463673
39906,TUR.58_1,2005,11542562594.696718
39907,TUR.58_1,2006,12221371247.66415
39908,TUR.58_1,2007,14642024776.157833
39909,TUR.58_1,2008,16322931192.14316
39910,TUR.58_1,2009,13466190525.358633
39911,TUR.58_1,2010,15445351106.818563
39912,TUR.58_1,2011,16020255334.265451
39913,TUR.58_1,2012,16442121506.949986
39914,TUR.58_1,2013,16855419638.760088
39915,TUR.58_1,2014,16636963999.29382
39916,TUR.58_1,2015,15097148582.88
39917,TUR.58_1,2016,15407184603.26898
39918,TUR.58_1,2017,14782627710.939638
39919,TUR.58_1,2018,13135811011.49977
39920,TUR.58_1,2019,13008927314.046068
39921,TUR.59_1,1975,1746552959.473963
39922,TUR.59_1,1976,1993524310.0824697
39923,TUR.59_1,1977,2016756313.2812161
39924,TUR.59_1,1978,2113713125.265818
39925,TUR.59_1,1979,3152666990.978911
39926,TUR.59_1,1980,2414720861.499078
39927,TUR.59_1,1981,2108007019.026731
39928,TUR.59_1,1982,1885319578.514375
39929,TUR.59_1,1983,1834781533.626594
39930,TUR.59_1,1984,1914376980.637912
39931,TUR.59_1,1985,2109121190.781329
39932,TUR.59_1,1986,2216137631.624868
39933,TUR.59_1,1987,2504130971.8075953
39934,TUR.59_1,1988,2476139671.862463
39935,TUR.59_1,1989,2816434639.6817217
39936,TUR.59_1,1990,3480915691.287014
39937,TUR.59_1,1991,3241738164.597922
39938,TUR.59_1,1992,3575801048.4170494
39939,TUR.59_1,1993,3843607381.623065
39940,TUR.59_1,1994,3101465592.416335
39941,TUR.59_1,1995,3772843994.2174563
39942,TUR.59_1,1996,4277130064.923781
39943,TUR.59_1,1997,4055912791.444999
39944,TUR.59_1,1998,6298136201.048823
39945,TUR.59_1,1999,5397975485.120187
39946,TUR.59_1,2000,5842117834.586488
39947,TUR.59_1,2001,4483164094.751403
39948,TUR.59_1,2004,6131346285.677084
39949,TUR.59_1,2005,7524807447.07277
39950,TUR.59_1,2006,8020051979.49826
39951,TUR.59_1,2007,9455350434.195301
39952,TUR.59_1,2008,10394414363.35215
39953,TUR.59_1,2009,9081571846.68936
39954,TUR.59_1,2010,10746968367.4632
39955,TUR.59_1,2011,11001644272.7357
39956,TUR.59_1,2012,11222591337.87935
39957,TUR.59_1,2013,11638058930.84518
39958,TUR.59_1,2014,11508252714.06362
39959,TUR.59_1,2015,10301718138.88
39960,TUR.59_1,2016,9840258779.6807
39961,TUR.59_1,2017,9568164404.075401
39962,TUR.59_1,2018,9084505701.179018
39963,TUR.59_1,2019,9035975281.687407
39964,TUR.60_1,1975,867079304.787432
39965,TUR.60_1,1976,926270631.42796
39966,TUR.60_1,1977,1002765129.5973761
39967,TUR.60_1,1978,974335546.279296
39968,TUR.60_1,1979,1187874028.2938402
39969,TUR.60_1,1980,666019283.77624
39970,TUR.60_1,1981,609082589.288352
39971,TUR.60_1,1982,526662464.08988
39972,TUR.60_1,1983,450755828.616632
39973,TUR.60_1,1984,362598796.74468
39974,TUR.60_1,1985,409330906.013952
